regiao,estado,municipio,codigo_mun,capital,porte,populacao,area,densidade_dem,pib,pib_pc,participacao_transf_receita,servidores,comissionados,comissionados_por_servidor,perc_pop_econ_ativa,taxa_empreendedorismo,anos_estudo_empreendedor,jornada_trabalho,gasto_pc_saude,hab_p_medico,exp_vida,gasto_pc_educacao,exp_anos_estudo,nota_ciencias,nota_humanas,nota_linguagem,nota_mat,nota_redacao,idhm,ranking_igm,indice_governanca
NORDESTE,RN,NISIA FLORESTA,2408201,0,Pequeno porte 2,"26,994",307.84,77.3,260532.44,10098.16,85.0,285.0,65.0,23%,0.78,0.18,5.552486661431321,37.2345812567998,361.79,1456.0,71.37,736.46,9.56,460.07910447761185,502.9656716417912,496.94651162790717,454.26511627906996,489.14728682170545,0.4270000000000001,2133º,0.466
SUDESTE,MG,MATO VERDE,3141009,0,Pequeno porte 1,"12,871",472.25,26.9,91466.59,7064.69,77.0,278.0,28.0,10%,1.03,0.29,6.34921069390514,40.68107274501861,396.09,1845.85714285714,72.33,337.24,10.38,445.2835164835166,501.0274725274726,491.75604395604415,451.28571428571433,504.6153846153846,0.523,2134º,0.466
SUDESTE,SP,SANTA ALBERTINA,3545704,0,Pequeno porte 1,"5,985",272.69,21,139693.73,23513.51,73.0,267.0,17.0,6%,0.98,0.17,6.9545370259188,47.7677041333932,691.87,1191.2,73.51,741.06,11.44,447.2714285714288,522.0999999999998,511.9703703703704,495.98888888888894,505.18518518518516,0.68,2135º,0.466
CENTRO-OESTE,GO,PONTALINA,5217708,0,Pequeno porte 1,"17,933","1,436.95",11.9,327332.17,18442.29,88.0,544.0,97.0,18%,1.05,0.25,6.864472807086001,45.526070374578,581.86,1619.18181818182,75.08,514.57,9.09,461.5833333333335,502.5290123456786,493.04213836478,465.5251572327045,513.8364779874213,0.5820000000000001,2136º,0.466
NORDESTE,PI,JUAZEIRO DO PIAUI,2205516,0,Pequeno porte 1,"5,385",931.94,5.8,26405.35,5469.21,69.0,213.0,48.0,23%,0.77,0.18,3.63908305508337,38.5542016237469,435.2,1612.33333333333,70.2,1149.87,9.03,446.9888888888889,498.18888888888875,471.6933333333332,429.7622222222222,471.1111111111112,0.303,2137º,0.466
SUDESTE,MG,PRESIDENTE JUSCELINO,3153202,0,Pequeno porte 1,"3,851",695.88,5.6,47136.04,12000.01,93.0,83.0,4.0,5%,0.93,0.13,4.59139644657823,45.460017778314715,803.19,975.25,72.74,845.82,8.77,464.0347826086956,518.5217391304348,522.4565217391304,477.7173913043478,473.9130434782609,0.408,2138º,0.466
CENTRO-OESTE,GO,SANTA TEREZINHA DE GOIAS,5219704,0,Pequeno porte 1,"9,747","1,202.24",8.6,106615.68,10512.29,82.0,320.0,131.0,41%,0.95,0.29,6.43435501698601,45.3763378604008,442.31,2502.0,74.56,612.76,10.45,452.3267605633802,492.1732394366198,493.60999999999984,447.82142857142856,449.71428571428567,0.616,2139º,0.466
NORTE,RO,BURITIS,1100452,0,Pequeno porte 2,"38,450","3,265.81",9.9,426170.78,11658.34,76.0,817.0,226.0,28%,1.05,0.33,4.76237623650975,40.6893233272919,288.02,3100.58333333333,70.08,500.49,8.3,455.51683168316856,511.45594059405937,503.9943589743589,456.9641025641026,463.58974358974365,0.413,2140º,0.466
SUDESTE,MG,DIVINESIA,3121902,0,Pequeno porte 1,"3,446",116.97,28.2,37808.21,11064.74,84.0,261.0,15.0,6%,0.93,0.23,6.34097523090592,43.7205817175901,694.05,685.4,72.11,699.69,9.16,498.95333333333326,567.8266666666666,527.3625000000002,507.94375,550.0,0.511,2141º,0.465
NORDESTE,CE,TRAIRI,2313500,0,Médio porte,"54,820",925.72,55.6,627682.65,11719.02,89.0,1515.0,88.0,6%,0.8,0.21,5.34006858203557,39.126875324520995,353.71,2347.73913043478,69.34,724.83,10.45,453.41597633136064,481.2889546351083,478.6191919191919,443.68262626262606,452.64646464646484,0.389,2142º,0.465
SUDESTE,MG,ARANTINA,3103603,0,Pequeno porte 1,"2,877",89.42,31.6,50013.0,17317.52,95.0,205.0,9.0,4%,0.75,0.16,5.48555521721029,39.94021815618439,884.24,721.0,75.05,861.56,8.79,489.3079999999998,532.5880000000002,535.1880000000001,478.764,580.8,0.606,2143º,0.465
NORDESTE,MA,PRESIDENTE DUTRA,2109106,0,Pequeno porte 2,"46,970",771.57,58,385173.65,8366.25,86.0,903.0,280.0,31%,0.88,0.31,6.017197574323442,40.78183172604809,360.12,1598.93103448276,72.3,532.41,9.53,456.8522988505746,501.96379310344787,491.6149122807016,450.74678362573053,492.6900584795322,0.501,2144º,0.465
NORDESTE,RN,LAGOA DE PEDRAS,2406304,0,Pequeno porte 1,"7,529",117.97,59.4,44593.59,6049.05,89.0,180.0,37.0,21%,0.84,0.32,4.35174015541474,33.2094180225628,529.57,928.125,69.06,950.43,8.92,464.7906976744187,481.860465116279,468.7488372093025,435.04186046511626,429.30232558139534,0.263,2145º,0.465
NORDESTE,BA,BAIANOPOLIS,2902500,0,Pequeno porte 1,"14,262","3,320.72",4.1,89381.63,6434.04,91.0,371.0,103.0,28%,0.74,0.15,5.1738456365362815,38.4434140876093,455.27,1412.6,70.8,855.94,8.99,437.3070175438598,484.461403508772,457.64210526315804,450.6666666666665,505.61403508771934,0.348,2146º,0.465
SUDESTE,MG,PIAU,3150109,0,Pequeno porte 1,"2,859",192.2,14.8,41373.36,14330.92,85.0,180.0,10.0,6%,0.99,0.31,6.28268455413893,41.6835362688838,757.76,959.0,74.42,524.46,9.15,438.57000000000005,530.0000000000001,525.44,434.24,552.0,0.444,2147º,0.465
NORTE,TO,NOVA OLINDA,1714880,0,Pequeno porte 1,"11,616","1,566.18",6.8,219030.97,19381.56,90.0,241.0,36.0,15%,0.81,0.21,5.50535447183269,38.704589349945,447.55,2852.0,70.92,746.26,9.44,435.26666666666665,462.6066666666668,452.4186046511627,423.1465116279069,448.37209302325584,0.449,2148º,0.465
SUDESTE,MG,CASA GRANDE,3114907,0,Pequeno porte 1,"2,309",157.73,14.2,28756.0,12464.67,96.0,170.0,28.0,16%,0.79,0.16,5.224843640493179,49.5598719687802,891.9,461.6,74.39,927.86,8.14,473.3222222222222,541.85,523.9833333333332,497.77222222222224,526.6666666666666,0.499,2149º,0.465
NORDESTE,BA,EUCLIDES DA CUNHA,2910701,0,Médio porte,"61,618","1,974.75",27.8,469640.38,7755.22,87.0,1450.0,153.0,11%,0.91,0.31,4.39418087407305,37.2749771762905,338.29,1417.02325581395,69.94,765.21,7.69,459.2391304347828,520.9268115942032,510.0811808118081,453.1859778597786,506.19926199262,0.29600000000000004,2150º,0.465
NORDESTE,BA,MACAJUBA,2919603,0,Pequeno porte 1,"11,878",650.3,17.3,61424.96,5190.11,90.0,262.0,11.0,4%,0.72,0.18,4.027144089153049,35.95060350387378,370.89,1183.6,71.81,995.75,7.25,457.8685185185186,502.6111111111112,488.5611111111113,441.13333333333327,496.66666666666674,0.193,2151º,0.465
SUL,PR,RESERVA,4121703,0,Pequeno porte 2,"26,643","1,635.52",15.4,490709.37,18680.88,89.0,727.0,111.0,15%,0.93,0.24,5.35953473793158,41.70160171520449,408.98,1885.5,72.13,568.96,8.38,467.3474747474746,520.1030303030302,505.58367346938775,478.86836734693884,489.18367346938766,0.418,2152º,0.465
CENTRO-OESTE,GO,CARMO DO RIO VERDE,5205000,0,Pequeno porte 1,"9,767",418.54,21.3,159800.58,16874.4,80.0,340.0,46.0,14%,0.99,0.18,7.1242478019288304,45.3799537697969,434.96,1914.2,74.44,553.03,9.73,424.9809523809524,484.88095238095235,490.33809523809526,445.0,485.71428571428567,0.644,2153º,0.465
NORDESTE,BA,GOVERNADOR MANGABEIRA,2911600,0,Pequeno porte 2,"21,435",106.32,186.4,148640.31,7036.23,91.0,461.0,95.0,21%,1.01,0.18,6.1679069059865705,34.02274170553549,359.52,1177.66666666667,70.26,755.32,9.38,451.88418079096044,498.3983050847457,482.87118644067846,442.7807909604519,470.16949152542367,0.477,2154º,0.465
NORDESTE,CE,CARIUS,2303303,0,Pequeno porte 1,"18,807","1,061.80",17.5,81570.38,4335.39,95.0,539.0,63.0,12%,0.69,0.26,4.974596326289361,39.485479579081996,369.4,1254.2,70.07,595.52,9.71,444.23789473684235,488.5589473684211,484.0413043478263,425.19565217391295,498.0434782608696,0.368,2155º,0.46399999999999997
NORDESTE,BA,IBITIARA,2913002,0,Pequeno porte 1,"16,779","1,834.00",8.4,74814.84,4494.19,95.0,372.0,51.0,14%,0.68,0.26,5.00853837201553,37.4236610704028,428.55,2373.42857142857,69.61,1000.02,9.85,443.63678160919517,507.5689655172413,494.20714285714286,448.0547619047618,501.9047619047618,0.339,2156º,0.46399999999999997
SUDESTE,MG,IRAI DE MINAS,3131604,0,Pequeno porte 1,"6,929",356.26,18.2,183976.14,27075.22,82.0,363.0,38.0,10%,1.08,0.26,6.67295557587774,49.751467573244,499.1,684.2,75.84,687.37,8.69,465.79696969696965,508.77878787878785,503.6333333333334,493.21818181818185,507.8787878787878,0.601,2157º,0.46399999999999997
NORDESTE,BA,AMERICA DOURADA,2901155,0,Pequeno porte 1,"16,781",837.72,19.1,76476.24,4529.51,90.0,461.0,63.0,14%,0.76,0.22,4.50247435391971,32.3084118358193,350.47,1300.30769230769,70.05,871.47,8.41,452.1879310344828,487.1224137931034,478.7210526315789,454.35438596491235,485.26315789473676,0.282,2158º,0.46399999999999997
SUDESTE,RJ,VARRE-SAI,3306156,0,Pequeno porte 1,"10,500",201.03,49.9,127024.7,12881.52,79.0,579.0,53.0,9%,1.03,0.23,5.8564421410749015,40.1039565381,611.71,830.5,73.58,891.91,8.37,463.48627450980393,505.30392156862746,495.578431372549,460.38235294117624,503.921568627451,0.516,2159º,0.46399999999999997
SUDESTE,MG,ARINOS,3104502,0,Pequeno porte 1,"18,232","5,279.42",3.4,175371.06,9636.83,80.0,459.0,31.0,7%,0.89,0.25,6.0159539031603,43.0728362369486,375.03,1821.0,73.88,606.01,8.73,474.5786259541986,521.124427480916,505.69384615384627,472.5015384615385,512.6153846153846,0.508,2160º,0.46399999999999997
SUDESTE,MG,SAO TIAGO,3165008,0,Pequeno porte 1,"11,046",572.4,18.5,115346.59,10529.13,91.0,22.0,70.0,318%,0.93,0.21,6.263402961895231,47.377929798113,428.28,5493.0,74.48,344.97,9.52,483.8622222222223,548.0166666666669,530.3459770114945,516.720689655172,612.8735632183907,0.523,2161º,0.46399999999999997
NORDESTE,BA,IBOTIRAMA,2913200,0,Pequeno porte 2,"27,762","1,740.09",14.8,215601.97,7901.85,81.0,900.0,74.0,8%,0.89,0.24,5.718998810968982,36.516721977898506,406.97,,71.78,643.52,9.34,447.7620915032682,492.39346405228736,484.09400000000016,445.88133333333326,467.73333333333335,0.461,2162º,0.46399999999999997
SUDESTE,MG,BOM SUCESSO,3108008,0,Pequeno porte 1,"17,883",705.05,24.5,231743.92,13015.67,82.0,435.0,20.0,5%,0.94,0.19,7.53198120485551,49.125253705059606,362.91,5944.0,73.49,405.89,9.59,488.686503067485,532.2042944785278,520.7943750000002,489.558125,553.875,0.594,2163º,0.46399999999999997
SUDESTE,MG,SAO JOSE DO JACURI,3163508,0,Pequeno porte 1,"6,660",345.15,19,53933.9,8057.05,87.0,231.0,12.0,5%,0.85,0.15,5.75388485136723,41.918044151204,494.65,1670.5,69.96,598.31,8.48,456.8472222222221,499.0027777777778,496.49428571428564,454.2685714285717,464.0,0.294,2164º,0.46399999999999997
SUDESTE,MG,RIO CASCA,3154903,0,Pequeno porte 1,"14,187",384.38,37,158569.7,11030.17,91.0,500.0,95.0,19%,0.91,0.15,8.22432213812623,44.901732554308786,417.37,1590.0,73.79,648.64,8.46,476.6835616438356,535.9287671232879,527.7315068493151,490.39726027397245,542.4657534246576,0.494,2165º,0.46399999999999997
NORDESTE,CE,OCARA,2309458,0,Pequeno porte 2,"25,261",765.41,31.4,103937.36,4186.13,89.0,714.0,116.0,16%,0.64,0.25,4.62115514074298,33.4823124994695,516.85,2775.44444444444,71.25,653.03,9.97,446.44606299212603,479.4047244094489,477.9819672131148,438.95696721311475,460.8196721311475,0.36,2166º,0.46399999999999997
SUDESTE,SP,NOVA LUZITANIA,3533304,0,Pequeno porte 1,"3,899",73.82,46.5,36321.04,9742.77,80.0,180.0,3.0,2%,1.09,0.14,8.35619019568816,49.6247316509334,655.99,3787.0,73.49,780.23,9.81,467.78,540.1866666666667,516.6399999999999,465.70666666666665,481.33333333333326,0.716,2167º,0.46399999999999997
NORDESTE,PI,SANTO ANTONIO DOS MILAGRES,2209450,0,Pequeno porte 1,"2,120",33.15,62.1,10360.52,4928.89,89.0,55.0,100.0,182%,0.76,0.07,6.70215631213549,38.5779882979657,748.92,2109.0,71.57,936.28,9.93,443.546153846154,458.93076923076933,447.7461538461538,417.8,360.0,0.42,2168º,0.46399999999999997
SUDESTE,RJ,SAPUCAIA,3305406,0,Pequeno porte 1,"17,604",541.18,32.4,609092.27,34587.86,74.0,697.0,80.0,11%,0.9,0.21,6.35490073380101,35.532003043368,698.05,800.363636363636,73.26,777.83,8.46,464.1743119266056,521.3220183486238,516.4822429906542,473.0934579439254,541.2149532710281,0.5539999999999999,2169º,0.46299999999999997
CENTRO-OESTE,GO,CAMPOS BELOS,5204904,0,Pequeno porte 1,"19,665",724.07,25.4,212846.34,11038.6,80.0,667.0,94.0,14%,0.92,0.23,7.466519590053759,43.3518678562842,537.21,1294.13333333333,73.87,798.86,9.79,455.14400000000006,517.4850000000001,509.33282828282853,462.00303030303047,510.1010101010101,0.594,2170º,0.46299999999999997
SUDESTE,MG,DIVINO DAS LARANJEIRAS,3122108,0,Pequeno porte 1,"5,084",342.25,14.4,38585.38,7598.54,89.0,192.0,8.0,4%,0.78,0.25,6.140914089889059,42.7028427348449,738.64,,73.64,442.8,9.88,457.19655172413803,528.1896551724138,514.2214285714284,478.40000000000015,533.5714285714286,0.52,2171º,0.46299999999999997
NORDESTE,PI,SIMOES,2210706,0,Pequeno porte 1,"14,384","1,071.54",13.2,70714.0,4920.26,77.0,484.0,71.0,15%,0.93,0.27,4.108337826610232,31.297233343674396,475.19,2056.14285714286,71.24,872.47,7.84,440.6923076923077,487.9711538461538,468.7892156862745,448.01372549019584,480.9803921568628,0.315,2172º,0.46299999999999997
NORDESTE,PE,PALMEIRINA,2610103,0,Pequeno porte 1,"7,864",168.8,51.8,49946.13,6097.68,82.0,283.0,51.0,18%,0.76,0.25,5.09602765239529,40.6301088338177,439.53,1154.0,65.87,904.53,8.17,442.25,488.97708333333344,475.98333333333335,421.62708333333336,447.91666666666674,0.253,2173º,0.46299999999999997
CENTRO-OESTE,MS,TACURU,5007950,0,Pequeno porte 1,"11,160","1,785.32",5.7,147389.72,13676.32,85.0,317.0,23.0,7%,0.7,0.16,7.19464693833853,41.5289704761328,634.27,2181.4,71.91,794.97,8.41,435.8175,480.6375,469.73589743589724,445.54358974358973,403.0769230769232,0.358,2174º,0.46299999999999997
SUDESTE,SP,SABINO,3544608,0,Pequeno porte 1,"5,526",305.29,16.8,89597.99,16433.97,86.0,225.0,31.0,14%,1.0,0.17,8.17427907794521,47.434947708108,668.52,912.833333333333,73.76,840.69,10.25,435.9173913043479,504.58260869565214,509.0636363636364,435.20454545454544,500.0,0.68,2175º,0.46299999999999997
SUDESTE,MG,PRESIDENTE KUBITSCHEK,3153301,0,Pequeno porte 1,"3,059",189.24,15.6,20429.88,6698.32,93.0,158.0,42.0,27%,0.67,0.16,5.369717181177091,40.8055183103995,644.19,436.142857142857,72.22,965.19,8.31,458.0136363636364,505.9090909090908,496.1136363636364,444.66363636363616,507.27272727272725,0.363,2176º,0.46299999999999997
CENTRO-OESTE,GO,SAO FRANCISCO DE GOIAS,5219902,0,Pequeno porte 1,"6,354",415.79,14.7,83621.1,13241.66,86.0,228.0,32.0,14%,1.06,0.27,6.00617970491811,41.2228322093407,458.94,904.0,74.47,763.42,8.68,438.5830508474575,487.3966101694915,488.3224137931034,439.7844827586208,421.0344827586207,0.496,2177º,0.46299999999999997
CENTRO-OESTE,GO,MUTUNOPOLIS,5214101,0,Pequeno porte 1,"3,911",955.88,4,40729.99,10369.14,86.0,177.0,22.0,12%,0.92,0.27,6.84305760943825,41.3202024302306,857.97,1307.33333333333,73.34,710.51,9.7,465.91025641025635,513.7487179487179,501.3589743589743,462.3384615384617,459.4871794871795,0.5660000000000001,2178º,0.46299999999999997
NORDESTE,PB,SANTAREM/JOCA CLAUDINO,2513653,0,Pequeno porte 1,"2,685",74.007,35.33,17762.07,6654.95,84.0,210.0,69.0,33%,0.71,0.07,5.8629835991821375,32.027127848421,688.22,,70.91,1444.41,10.45,434.33333333333326,417.73333333333335,455.94000000000005,435.48,368.0,0.4270000000000001,2179º,0.46299999999999997
CENTRO-OESTE,GO,ARAGOIANIA,5201801,0,Pequeno porte 1,"9,607",219.55,38.1,77169.13,8472.68,76.0,221.0,161.0,73%,1.07,0.24,6.871183629801531,44.1457000356494,488.35,3092.66666666667,75.19,618.3,9.11,445.7195121951222,506.0073170731708,495.9625,470.9950000000002,485.5,0.575,2180º,0.462
NORDESTE,CE,IRAUCUBA,2306108,0,Pequeno porte 2,"23,704","1,461.25",15.3,124288.72,5356.81,84.0,823.0,108.0,13%,0.56,0.22,6.8442561949909,39.510856151927904,395.59,2597.33333333333,70.28,840.56,10.24,447.21077348066336,478.76049723756887,476.5432584269661,435.1966292134828,420.22471910112364,0.387,2181º,0.462
SUDESTE,MG,SALINAS,3157005,0,Pequeno porte 2,"41,494","1,862.12",20.8,447331.67,10925.98,85.0,969.0,158.0,16%,0.97,0.22,5.862387109971548,42.3675236371971,480.01,,73.9,305.35,9.23,477.23962264150975,535.6172506738542,520.4695890410957,505.34027397260286,536.6575342465753,0.563,2182º,0.462
SUDESTE,MG,BOM JARDIM DE MINAS,3107505,0,Pequeno porte 1,"6,648",412.02,15.8,92829.25,13932.05,85.0,374.0,26.0,7%,0.9,0.23,7.038477464612192,44.3728754491619,639.35,443.866666666667,74.34,538.6,9.58,457.7847826086956,520.6739130434784,530.258695652174,480.63913043478266,532.1739130434784,0.5489999999999999,2183º,0.462
SUDESTE,MG,FRONTEIRA,3127008,0,Pequeno porte 1,"16,744",199.99,70.2,503325.24,32144.93,84.0,475.0,112.0,24%,1.04,0.15,6.95215049536243,43.64230819230272,683.2,534.533333333333,77.28,586.42,8.84,470.4565217391304,498.8217391304351,514.7295454545455,481.3454545454546,490.9090909090909,0.575,2184º,0.462
NORTE,PA,BAIAO,1501204,0,Pequeno porte 2,"44,956","3,758.30",9.8,262235.22,6359.99,82.0,1292.0,138.0,11%,0.82,0.36,5.28572871605682,33.7513905882333,238.67,4723.66666666667,71.18,789.1,8.19,444.39891891891887,474.4064864864863,467.21546961325964,434.93591160221007,473.92265193370173,0.322,2185º,0.462
NORDESTE,MA,JOAO LISBOA,2105500,0,Pequeno porte 2,"23,133","1,135.21",32,137059.09,5844.74,91.0,715.0,226.0,32%,0.73,0.25,5.6555686112886105,36.6651198307936,403.22,1014.69565217391,72.07,996.0,9.35,445.9543010752688,493.8516129032257,479.19447513812133,443.6022099447512,469.9447513812155,0.473,2186º,0.462
SUDESTE,MG,IBIAI,3129608,0,Pequeno porte 1,"8,357",874.76,9,58511.64,7122.54,90.0,37.0,31.0,84%,0.85,0.19,4.4739378635690406,48.801624730469705,428.6,,72.71,505.24,8.92,443.956,494.416,492.49199999999996,446.224,513.6,0.408,2187º,0.462
NORDESTE,RN,OURO BRANCO,2408508,0,Pequeno porte 1,"4,877",253.21,18.6,35908.12,7388.5,83.0,217.0,34.0,16%,0.73,0.24,5.4786743943437815,51.18131883067571,608.21,1216.5,72.31,550.54,8.67,453.29500000000013,498.595,471.875,474.29,528.0,0.482,2188º,0.462
SUDESTE,MG,SAO FRANCISCO DE PAULA,3161205,0,Pequeno porte 1,"6,671",316.82,20.5,65002.54,9751.36,86.0,139.0,12.0,9%,1.05,0.14,5.70308163349224,42.517468240212395,555.96,952.571428571429,73.69,649.1,8.49,479.2976190476191,525.1547619047619,522.6904761904763,476.0809523809524,560.952380952381,0.518,2189º,0.462
SUDESTE,MG,MARLIERIA,3140308,0,Pequeno porte 1,"4,128",545.81,7.4,31581.89,7656.22,92.0,192.0,15.0,8%,0.84,0.1,6.528149589155941,41.9780313680829,698.97,589.428571428571,75.29,689.9,9.15,479.57500000000016,522.4229166666668,507.763043478261,504.2847826086956,522.6086956521739,0.511,2190º,0.462
NORDESTE,RN,TIMBAUBA DOS BATISTAS,2414308,0,Pequeno porte 1,"2,428",135.45,16.9,21092.8,8795.99,90.0,136.0,71.0,52%,0.97,0.39,6.69589629552801,36.05158683407471,875.51,1204.0,68.35,1038.37,10.18,437.30416666666673,470.33333333333326,491.2608695652175,438.4,505.2173913043478,0.47,2191º,0.462
CENTRO-OESTE,MT,NOVA LACERDA,5106182,0,Pequeno porte 1,"6,231","4,735.09",1.2,119088.2,20447.84,80.0,307.0,47.0,15%,0.9,0.27,5.75644976827359,42.4587535407804,705.93,2969.5,74.52,985.43,8.13,444.59999999999985,483.6173913043479,475.591111111111,447.1777777777778,478.66666666666674,0.461,2192º,0.462
SUDESTE,MG,SANTO ANTONIO DO AMPARO,3159902,0,Pequeno porte 1,"18,462",488.89,35.5,179764.53,9897.84,88.0,376.0,69.0,18%,0.94,0.16,6.91587133052855,43.0037972636959,858.49,2609.42857142857,74.39,419.19,8.86,464.3963636363637,512.2418181818182,502.8645454545456,453.3636363636363,480.1272727272727,0.547,2193º,0.462
CENTRO-OESTE,GO,SANTA TEREZA DE GOIAS,5219605,0,Pequeno porte 1,"3,761",794.56,5,45484.26,11594.25,91.0,169.0,67.0,40%,0.75,0.26,6.105403143186481,37.8615001621359,630.56,967.0,74.47,896.75,10.03,465.89090909090913,505.54090909090905,495.20909090909083,455.21818181818185,456.3636363636364,0.53,2194º,0.462
SUDESTE,SP,RESTINGA,3542701,0,Pequeno porte 1,"7,304",245.75,26.8,119867.21,16992.8,93.0,5.0,20.0,400%,1.0,0.17,6.82515660878785,40.2201100728025,614.94,713.9,74.55,1032.56,9.94,436.39767441860465,517.1767441860463,511.3720930232557,455.90232558139525,495.8139534883722,0.625,2195º,0.462
NORDESTE,RN,SENADOR GEORGINO AVELINO,2413201,0,Pequeno porte 1,"4,373",25.93,151.3,81934.85,19438.87,96.0,234.0,67.0,29%,0.63,0.18,5.18379826393559,35.2088964447333,719.65,2134.5,69.89,1054.01,7.72,437.58,451.18000000000006,463.29285714285714,435.0928571428572,367.1428571428572,0.303,2196º,0.462
SUDESTE,SP,PARAPUA,3536000,0,Pequeno porte 1,"11,085",366.66,29.7,252994.66,22743.14,87.0,342.0,8.0,2%,1.04,0.19,8.209079479048519,42.6386881330717,513.95,1851.66666666667,74.78,513.32,11.91,470.12500000000017,537.8916666666668,542.1181818181818,478.86363636363626,487.27272727272725,0.7020000000000001,2197º,0.462
NORDESTE,RN,SAO JOSE DE MIPIBU,2412203,0,Pequeno porte 2,"43,598",290.33,137,524025.78,12375.15,86.0,919.0,285.0,31%,0.73,0.22,5.90772402414084,37.6461122382735,468.64,777.690909090909,69.86,762.45,9.01,445.9102941176472,497.10955882352965,484.87089552238814,450.889552238806,465.22388059701484,0.401,2198º,0.462
NORDESTE,BA,SEABRA,2929909,0,Pequeno porte 2,"45,395","2,402.17",16.6,335791.47,7501.21,90.0,777.0,56.0,7%,0.96,0.25,5.88967429501839,35.87245879208429,280.59,2499.94444444444,70.63,745.86,9.4,468.2439790575914,525.5832460732984,505.66798941799004,470.2550264550265,532.3809523809524,0.458,2199º,0.461
SUDESTE,MG,MATHIAS LOBATO,3171501,0,Pequeno porte 1,"3,357",172.3,19.6,28666.12,8416.36,91.0,213.0,13.0,6%,0.65,0.13,5.31128083544835,35.938287282424,717.67,1694.5,72.71,805.79,9.35,422.9153846153846,478.59230769230766,481.9153846153848,448.89999999999986,493.8461538461538,0.403,2200º,0.461
NORDESTE,MA,ACAILANDIA,2100055,0,Grande porte,"110,543","5,806.44",17.9,1578986.15,14648.73,70.0,2806.0,331.0,12%,0.85,0.24,6.10763537179166,43.5728614522087,243.41,2589.64285714286,72.07,471.32,9.34,467.6888888888897,522.1406318082791,507.33030973451287,468.08252212389374,514.1515486725664,0.547,2201º,0.461
NORTE,TO,ITAGUATINS,1710706,0,Pequeno porte 1,"6,007",739.86,8.2,42844.81,7032.96,97.0,239.0,30.0,13%,0.59,0.31,4.5451853950185095,38.0738935471883,361.61,2021.0,72.94,899.84,9.46,450.4128205128206,463.94358974358977,475.571052631579,436.0447368421054,443.15789473684197,0.413,2202º,0.461
